,post_id,date,likes,reposts,comments,text
312,193,1460723726,3,0,0,Банальные советы только на первый взгляд банальные 😉 #куспеху@talentedme
313,192,1460652941,6,1,0,"18 апреля запускаем новый проект для студентов и выпускников.

Если тебя не покидают мечты о головокружительной карьере, то самое время начать её! Лучший вариант для старта — стажировка в крутой компании.

Записывайся на [club119054006|бесплатную онлайн-программу] «3 шага к твоей успешной карьере» и попади на стажировку в МТС, «Делойт», PwC, «МАРС» и другие компании.

➡ Подробности и регистрация на странице: http://vk.cc/52NKiT

#ньюсрум@talentedme"
314,191,1460630153,1,0,0,"В каких направлениях развивать сотрудников и что не упустить из вида — рассказывает Оксана Кухарчук, руководитель корпоративного университета МТС.

⏩ Читайте на сайте: http://vk.cc/52HXa7

#прокачка@talentedme"
315,190,1460556269,0,0,0,— Есть ли у вас опыт работы? #юмор@talentedme
316,189,1460532370,2,0,0,"Авторы курсов на TalentEdme настолько интересные люди, что мы решили завести отдельную рубрику, в которой будем рассказывать о них. Наш сегодняшний герой — Оксана Фетисова.

Оксана разрабатывает и проводит внутренние программы обучения для сотрудников компании МТС. Начав с должности специалиста офиса обслуживания, прошла путь до начальника отдела тренинговых программ Корпоративного университета МТС.

Для нашего проекта она подготовила уже два курса, один из которых — «Развитие лидерского потенциала». Специально для тех, кто хочет раскрыть и прокачать в себе навыки лидера.

➡ Курсы Оксаны Фетисовой на нашем сайте: http://vk.cc/52q3wC

#нашилюди@talentedme"
317,188,1460472287,0,0,0,"Куда пойти работать — больной вопрос для многих студентов и выпускников. Ты ещё не успел сориентироваться, а уже нужно выбирать. На онлайн-курсе Татьяны Баскиной ты узнаешь, как найти подходящую вакансию и адекватного работодателя, подготовить резюме и пройти испытательный срок на новом месте.

➡ Пройди курс на TalentEdme: http://vk.cc/52giv5

#курс@talentedme"
318,187,1460389913,1,0,0,"6 причин, зачем проходить стажировку

Если тебе предлагают стажировку в крутой компании, даже неоплачиваемую — соглашайся, не раздумывая. Это отличная возможность стартовать в профессии. Вот ещё шесть причин, которые помогут решиться.

ℹ Ты получишь более детальное представление о том, как работают компании в «твоей» сфере;
ℹ Разовьёшь навыки тайм-менеджмента, умение брать на себя ответственность и работать в команде;
ℹ Узнаешь, какое конкретно направление в работе больше всего по душе. Это поможет сориентироваться в дальнейшей учёбе;
ℹ Получишь хорошую строчку в резюме и, возможно, запись в трудовой книжке;
ℹ Обзаведёшься связями и полезными знакомствами;
ℹ Возможно, получишь предложение продолжить сотрудничество, если зарекомендуешь себя как хороший специалист.

По материалам irk.ru

#прокачка@talentedme"
319,186,1460361174,1,0,0,"Запускаем новую рубрику, в которой будем рассказывать об интересных компаниях и их офисах. Начнём с московской штаб-квартиры «Лаборатории Касперского».

Про эту компанию слышал каждый, кто хоть раз сталкивался с вирусами. У «ЛК» более тридцати офисов по всему миру, головной со штатом в почти 2 000 человек базируется в Москве.

Сотрудники работают в опенспейсах, а руководители — в прозрачных кабинетах. Члены команды могут пользоваться зонами отдыха, игровыми комнатами, спортзалом, сауной, массажным кабинетом. Для обедов и перекусов есть кухни и кофе-пойнты.

По материалам vc.ru.

#работамечты@talentedme"
320,185,1460279739,3,0,0,В каждой шутке только доля шутки 😉 #юмор@talentedme
321,183,1460190521,2,0,0,"Природные таланты заложены в каждом. Главное — вовремя их выявить, чтобы не зарыть навсегда. Пройди онлайн-курс Алёны Мамаевой и определи, какой талант заложен именно в тебе. Узнай, в чём ты сможешь добиться максимального успеха.

➡ Курс выходного дня на TalentEdme: http://vk.cc/51qBzq

#курс@talentedme"
322,182,1460120287,3,0,0,"5 советов, как составить резюме без опыта работы

Найти хорошую работу без опыта сложно, но можно. Вот несколько советов, которые помогут улучшить резюме начинающего специалиста.

1⃣ Расскажи о своём опыте

Отсутствие профессионального опыта вовсе не означает, что у тебя нет опыта работы. Расскажи, какие ты проходил практики, стажировки. Был волонтёром или участвовал в общественной жизни университета? Добавь это в резюме, указав, какие навыки при этом получил.

2⃣ Больше информации об образовании

Нужно убедить работодателя в наличии у тебя необходимой теоретической базы, поэтому перечисли курсы и программы, которые ты уже успел пройти. Не лишним будет добавить пункт про знание языков.

3⃣ Резюме под конкретную вакансию

Не пытайся составить универсальное резюме, которое ты разошлёшь «веерной» рассылкой тысяче работодателей. Более эффективным будет резюме, «заточенное» под конкретную вакансию и конкретную компанию. Укажи и выдели те свои качества, которые подходят именно этой работе.

4⃣ Добавь рекомендации

Рекомендательные письма и отзывы существенно дополнят резюме молодого специалиста. Их автором может быть руководитель учебной или научной работы на кафедре, или, например, глава волонтерской организации.

5⃣ Обрати внимание на оформление

В среднем, HR-специалисты крупных компаний тратят на беглый просмотр резюме не более 10 секунд. Чтобы твоё резюме заметили, соблюдай несколько правил оформления:

— резюме должно быть объемом не более 1 страницы формата А4;
— заголовок — фамилия, имя, отчество полностью;
— обязательно укажи контакты: телефон, электронную почту и т.д.

По материалам WhileBeginners.ru.

#прокачка@talentedme"
323,181,1460112813,4,4,0,"Записывайся на бесплатные вебинары от лучших компаний России. Узнай как найти работу, пройти собеседование, и построить блестящую карьеру! Сделай репост, и 10 счастливчиков получат личную консультацию профессионального рекрутера, а трое гарантированно попадут на собеседование в одну из компаний-участниц: МТС, Марс, Анкор, Deloitte, PWC, LeoBrunette, и др..."
324,180,1460047692,4,1,0,"Когда покажется, что ты в тупике, вспомни эту цитату 😉 #куспеху@talentedme"
325,179,1460031294,3,0,0,"Каждый хочет говорить хорошо. Чем лучше ты говоришь, тем легче открываешь для себя новые возможности. Улучши навыки речевой импровизации, стань уверенней в общении и на публичных выступлениях — пройди бесплатный курс Елены Кантиль.

➡ Курс «Искусство говорить» на TalentEdme: http://vk.cc/50YmOe

#курс@talentedme"
326,178,1459945016,3,0,0,"8 главных правил нетворкинга

Учись заводить полезные связи. Чтобы делать это грамотно, используй эти простые советы и сразу применяй их на практике.

1. Осознай свои цели и задачи на несколько лет вперед. Пропиши стратегию личного и профессионального развития как минимум на 5 лет.

2. Выпиши 3-х человек, которые помогут тебе с каждой целью, в том числе с долгосрочными. Постоянно держи во внимании людей, которые могут быть потенциально полезными.

3. «Прошерсти» круг своих знакомых, а потом тщательно изучи тех, с кем они общаются. У твоих друзей могут быть полезные тебе знакомые.

4. Не разрушай уже имеющиеся у тебя контакты. Поддерживай их. Вчерашний клерк — это завтрашний босс.

5. Посещай как можно больше разных мероприятий, определенных вечеров или светских раутов.

6. Развивай страницы в соцсетях. Тут можно найти практически любого нужного тебе человека, довольно просто завести разговор.

7. Быстро находить нужного человека к определенному моменту не выйдет, поэтому учись строить «мосты» заранее.

8. Самое важное правило эффективного нетворкинга — отдавай как можно больше, не ожидая ничего взамен. Помни о взаимной помощи: отвечай добром на добро.

👉 Полную версию читай тут: http://vk.cc/50It8o

#прокачка@talentedme"
327,175,1456756196,15,4,0,"Предлагаем прослушать видеокурс на тему: ""Навыки эффективной обратной связи"". 
 Автор курса - Венедиктов Андрей, менеджер колледжа лидерства корпоративного университета «Mars», бизнес-тренер, коуч, ученик Робина Шармы.

📝Изучение курса у тебя займёт всего лишь 1 час.

Итак, из этого курса ты узнаешь:

✏зачем нужна обратная связь, что это такое, и какие сложности могут возникнуть.

✏о целях, которые нужно всегда держать во внимании, если ты хочешь, чтобы твоя обратная связь была эффективной. 

✏виды обратной связи, их специфику, а также сложностями, которые могут возникнуть.

✏7 основных принципов обратной связи – о применяемости, форматах ОС, своевременности, конструктивности и многом другом. Все «разложено по полочкам» и сопровождается конкретными примерами. 

✏о фактах, последствиях, рекомендациях обратной связи и непременном позитивном настрое, как гарантии того, что тебя услышат.

#карьера #работа #лидерство #коучинг #образование #онлайнкурсы #мотивация #успех #работа #стажировка #talentedme #akulahack #бизнес #лидер #развитие #коучер"
328,173,1456755522,5,2,0,"Тебя, конечно же, интересует вопрос: а кто будет вести курсы? Предлагаем тебе познакомиться с каждым, почитать на него досье.🔦 И, кстати, если тебе интересно, то у тренеров есть ссылочки на страницы в соцсетях. У нас всё предельно честно и открыто 😉

http://talentedme.ru/coaches/"
329,171,1456497983,0,0,0,"Выдыхай, скоро закончится рабочий день, поэтому можно позволить себе немного отдохнуть 😉

#карьера #работа #лидерство #коучинг #образование #онлайнкурсы #мотивация #успех #работа #стажировка #talentedme #akulahack #бизнес #лидер #развитие #коучер"
330,169,1456481876,2,1,0,"Организовать свою жизнь и сделать ее успешной – это ли не мечта каждого из нас? 😃Как показывает мировая практика, в таком деле лучше всего прибегнуть к помощи коучинга. Полезно иметь в своем арсенале ту стратегию, которая пользуется мировым успехом и говорит сама за себя. 🏆Именно такой и является стратегия Уолта Диснея! Давай поскорее с ней познакомимся.

Будучи молодым и еще совершенно неуспешным, Дисней решил поменять свою жизнь и разработал специальный прием отбора стоящих идей. В углах своей комнаты он расставил трех персонажей, нарисованных на картоне. Это были «Фантаст», «Реалист» и «Критик». Первому был отведен самый светлый и удобный угол комнаты, «Критику» повезло меньше всех: ему досталось темное и неуютное пространство. «Реалисту», как и самому Диснею, остались нейтральные «локации». Дело было положено и «обречено» на успех!

✏Всегда начинай с зоны Фантаста. Это пространство неограниченной ничем фантазии, поэтому не сдерживай себя – тут возможно все! Представь самое привлекательное для себя решение задачи. Профессионалы советуют визуализировать идею в цветной фильм. Также тебе помогут вопросы. Например: «Как на моем месте поступил бы Стив Джобс?» - призови на помощь того, кого считаешь лучшим креативщиком.
✏Теперь нужно вернуться в метапозицию и дать оценку работе Фантаста. Если требуется, можно что-то посоветовать ему на будущее. 
✏После этого следует мысленно передать созданную Фантастом идею Реалисту. В зоне Реалиста тебе предстоит выбрать только те идеи Фантаста, которые действительно можно воплотить в жизнь. Возьми только те из них, за осуществление которых можно поручиться. Продумай всю последовательность действий, необходимых для реализации.

Стратегия Диснея в коучинге считается одной из самых эффективных, поэтому обязательно возьми ее себе на вооружение!

Читай статью полностью по ссылке: http://talentedme.ru/articles/life-balance/522/

#карьера #работа #лидерство #коучинг #образование #онлайнкурсы #мотивация #успех #работа #стажировка #talentedme #akulahack #бизнес #лидер #развитие #коучер"
331,167,1456386576,9,5,0,"Хотим вас обрадовать - запущены наши первые видеокурсы! Если ты эйчар или просто руководитель, который хочет поддерживать и помогать своим подчиненным в развитии, тогда эта лекция для тебя.

 Из этого видеокурса ты узнаешь:

✒каким полезным инструментом для развития является карьерное интервью, и для кого предназначен этот курс. Познакомишься с 5 блоками цикла развития персонала в компании, со структурой и этапами карьерного интервью и тем, что составляет его цель. Также освоишь основные принципы коучингового подхода.

✒о модели GROW («РОСТ») и составляющих ее этапах, научишься использовать это в карьерном интервью. Тренер подробно познакомит тебя со всеми этапами: установлением контакта и «контрактом», исследованием реальности и возможностей и, конечно же, планированием. Ты возьмешь на вооружение инструменты «Визуализации», «Колеса баланса» и «Шкалирования». Также Галина предложит тебе примеры вопросов.

✒как добиться доверительной атмосферы на карьерном интервью и как работать с сопротивлением. Познакомишься с 3-мя процессами развивающей беседы и важной задачей по их осознанию и управлению. Ты овладеешь техниками активного слушания, открытых вопросов, «Словесного пуха» и сможешь четко отслеживать невербальные сигналы.

✒какие проблемы могут возникать в процессе карьерного интервью? Все ответы здесь! Ты узнаешь о сопротивлении и его формах, о том, как с этим работать, а также - о самообмане, «Волшебных вопросах» коучинга, о вреде вопроса «Почему?» и допущениях, как потенциальной угрозе развития. 

✒ о победителях и неудачниках, о том, какой жизненный подход они используют. Научишься работать с листом самопроверки. Плюс тебя ждет подведение итогов курса.

#карьера #работа #лидерство #коучинг #образование #онлайнкурсы #мотивация #успех #работа #стажировка #talentedme #akulahack #бизнес #лидер #развитие #коучер

http://talentedme.ru/communication/learning/course/course18/index"
332,165,1456322820,0,0,0,"Бери себе на заметку график работоспособности человека и начинай рабочую неделю после праздников эффективно!👌

⏰С 6:00 до 7:00 – ""окно"", когда лучше всего работает долговременная память. Легко усваивается вся информация, полученная в этот временной промежуток.

⏰С 8:00 до 9:00 – это наиболее подходящее время для любой деятельности, связанной одновременно с запоминанием и аналитикой. Все дело в активной работе логического мышления.

⏰С 9:00 до 10:00 – оптимальные часы для работы с информацией и статистикой.

⏰С 11:00 до 12:00 – в это время снижается эффективность интеллектуальных функций. Стало быть, можно переключить внимание на что-нибудь отвлеченное. Например, послушать музыку.

⏰С 11:00 до 14:00– самое подходящее время для обеда. На эти часы приходится пик, как говорят на Востоке, ""огня пищеварения"", когда принятая еда переваривается и усваивается наилучшим образом.

⏰С 12:00 до 18:00 – идеальное время для активного труда. Труд в более поздние часы вынуждает мозг работать на износ. Первые признаки такого перенапряжения – сложности с засыпанием.

⏰С 21:00 до 23:00 – происходит наиболее полный отдых ума и нервной системы.

⏰С 23:00 до 1:00 – во сне идет активное восстановление тонкой энергии. В китайской медицине ее именуют ""ци"", индийские йоги называют ее ""праной"", современная наука величает нервной и мышечной силой.

⏰С 1:00 до 3:00 – во сне человек восстанавливает эмоциональную энергию.

⏰С 3:00 до 6:00 – спать, спать и еще раз спать! На пользу здоровью, настроению и работоспособности.

#карьера #работа #лидерство #коучинг #образование #онлайнкурсы #мотивация #успех #работа #стажировка #talentedme #akulahack #бизнес #лидер #развитие #коучер"
333,163,1456077161,1,0,0,"Предлагаем почитать нешуточные требования работодателей :))))) 
- Опыт работы от 50 лет.
— Вы должны победить дракона.
— Ненормированный рабочий день.
— Наличие прав на управление вертолетом.
— Умение программировать на всех возможных языках.
— Знание языка суахили не ниже уровня uppеr intеrmеdiаtе.
— Знание основ термоядерного синтеза.
— Опыт в организации концертов Бориса Моисеева в Дагестане.
— Уверенное использование телекинеза в рамках компетенции.
— Большая концентрация мидихлорианов в крови.
— Наличие золотой или серебряной медали с одной из олимпийских игр.
— Наличие собственной базы клиентов.
— Наличие нобелевской премии по физике, как плюс.

Мы предлагаем:
— Стул, кипяток.
— Комфортабельный офис в здании заброшенной психбольницы напротив кладбища.

#карьера #работа #лидерство #коучинг #образование #онлайнкурсы #мотивация #успех #работа #стажировка #talentedme #akulahack #бизнес #лидер #развитие #юмор #коучер"
334,162,1455982940,1,0,0,"Сохраняй себе этот список и не трать время впустую

#карьера #работа #лидерство #коучинг #образование #онлайнкурсы #мотивация #успех #работа #стажировка #talentedme #akulahack #бизнес #лидер #развитие"
335,160,1455863918,2,3,0,"Метод утёнка, как способ решения сложных вопросов и задач, может тебе показаться смешным и абсурдным.😆 Хотим сразу предупредить☝ - зря смеёшься, ведь он реально действует.

Мы предлагаем тебе одну из таких разработок, которая уже давно перекочевала из практики программистов в самые разные сферы. Это «Метод утенка»🐥 - необычный и действенный способ решения сложных задач.

Все необходимое оборудование – любимая многими резиновая желтая уточка для ванны, хотя пригодится любой другой предмет, который ты мысленно наделишь такими же свойствами (а именно - внимательно слушать). Тебе предстоит задавать вопросы своему помощнику.

Итак, поставь уточку на рабочий стол. Когда перед тобой возникнет трудная и, как кажется, неразрешимая задача, просто задай уточке вопрос. Спрашивай так, как будто она может тебе ответить. Метод решения задачи заключается в том, что верная формулировка вопроса содержит в себе половину ответа.

Мировая практика подтверждает, что уточка может «помогать» не только программистам, но и журналистам, художникам, фотографам и многим другим представителям разных профессий. Поэтому обязательно обзаведись этим чудо-помощником!

http://talentedme.ru/articles/life-balance/523/

#карьера #работа #лидерство #коучинг #образование #онлайнкурсы #мотивация #успех #работа #стажировка #talentedme #akulahack #бизнес #лидер #развитие #личнаяэффективность"
336,158,1455691180,0,0,0,"Как понять: когда ты тратишь силы впустую, а когда наоборот становишься сильнее? Рассказываем всё прям по пунктикам:👇

Ты теряешь силы, когда😕:
👎Вместо «нет», отвечаешь «да».
👎Улыбаешься, когда готов заплакать.
👎Не имеешь полноценного отдыха.
👎Терпишь что-то неприятное тебе непонятно по каким причинам.
👎Молча обижаешься, вместо того чтобы объяснить - что не так.
👎Занимаешься нелюбимым делом.
👎Продолжаешь общаться с тем, кто тебе неинтересен, по выдуманным причинам.
👎Твое окружение проецирует один негатив.
Распускаешь сплетни.
👎Много рассуждаешь о тарифах ЖКХ, очередях в больницу, повышении цен, ДТП и т.д.
👎Часто обсуждаешь то, как живут другие.
👎Продолжаешь заниматься неинтересной работой.
👎Испытываешь страх.
👎Ждешь, что жизнь сама по себе чудесным образом станет лучше.
👎Считаешь себя недостойным и неудачливым человеком.

Ты становишься сильнее, когда💪:
👍Заводишь новые знакомства.
👍Узнаешь что-то новое.
👍Отправляешься в путешествие.
👍Побеждаешь свои фобии и опасения.
👍Пробуешь нечто новое.
👍Прогуливаешься в свое удовольствие.
👍Занимаешься хобби.
👍Общаешься с теми, кто тебе приятен и оказывает поддержку.
👍Занимаешься спортом.
👍Поддерживаешь дом в чистоте и порядке.
👍Освобождаешься от эмоционального балласта (прощаешь).
👍Отвечаешь «нет», когда хочешь сказать «нет», и «да» - когда хочешь согласиться.
👍Делаешь то, к чему лежит душа.

Наша статья по ссылке: http://talentedme.ru/articles/life-balance/524/

#карьера #работа #лидерство #коучинг #образование #онлайнкурсы #мотивация #успех #работа #стажировка #talentedme #akulahack #бизнес #лидер #развитие"
337,156,1455643525,2,1,0,"Если ты находишься в длительном поиске работы и вот-вот уже начнешь паниковать и впадать в депрессию😩 - остановись.✋ Вспомни, что всегда говорил Карлсон: ""Спокойствие, только спокойствие"". Предлагаем прочитать рекомендации карьерного коучера ICF - Екатерины Грачёвой.

✏Во-первых, спокойно проанализируй ситуацию, ответив на ряд вопросов: Кто я? Какие мои сильные стороны, ценности, каковы мои мотиваторы в работе? Каковы мои навыки (компетенции), какими востребованными рынком знаниями я обладаю, какой профессиональный опыт у меня уже есть? Так ты поймёшь направление, в котором захочешь развиваться дальше.

✏Во-вторых, определи, чего ты хочешь на самом деле. Целью не обязательно может быть вертикальная карьера. Смотри шире, подумай также о возможностях горизонтальной карьеры. Стоит понять, в каких смежных областях ты можете найти применение своим талантам. 

✏В-третьих, проанализируй рынок. Исследуй, какие требования предъявляют компании, каких компетенций, знаний тебе сейчас не хватает. Найди резюме других кандидатов на интересующие тебя позиции и сопоставь со своим. Что ты можете сделать, чтобы подтянуться до нужного уровня? 

✏В-четвертых, активно займись самообразованием — сейчас в интернете есть все возможности для онлайн-обучения: читай профессиональные форумы, книги по твоей теме, ищите тематические группы в соцсетях (там же бывают интересные вакансии), 

✏В-пятых, с учётом новой информации обнови своё резюме и сделай это профессионально — покажи эксперту.

#карьера #работа #лидерство #коучинг #образование #онлайнкурсы #мотивация #успех #работа #стажировка #talentedme #akulahack #бизнес #лидер #развитие"
338,155,1455633026,1,0,0,"ТВОЙ год прорыва! 🏆21 день работы над твоими личными и профессиональными целями. 

🏁Старт 1 марта. 

Программа актуальна для тебя:
☝ если ты думаешь куда идти дальше;
☝как извлечь максимум из текущей ситуации;
☝чего ты хочешь достичь через 1-5-10 лет? 

Присоединяйтесь! Запись по ссылке 👇
https://smartcompas.timepad.ru/event/282724/"
339,152,1455605464,1,1,0,"Ты в поиске работы и в поиске методов, как всё-таки привлечь внимание эйчара к своему резюме? Ты скорее всего уже знаешь, что хорошо бы к резюме написать пару слов. Тут и возникает ступор:😧 что писать? Коротко или развернуто? Пересказать вкратце резюме или дописать что-то новое? На эти вопросы отвечает Вероника Никитина - ведущий консультант хедхантинговой компании «Агентство Контакт»

✒ Покажи в сопроводительном письме умение красиво выражаться и строить предложения (резюме с его пунктами не позволяет оценить этот навык).

✒Твою мотивацию — почему тебе интересна именно эта позиция в этой компании.

✒Какой твой опыт может быть наиболее полезен компании 

✒Что ты знаешь о компании: сопроводительное письмо — единственный способ показать потенциальным работодателям, что ты не отправляешь ваше резюме всем подряд

✒Можешь сослаться на конкретных сотрудников компании, благодаря которым ты узнал о ней, — это поможет создать впечатление, что вы не просто «человек с улицы».

Даже если у тебя прекрасное резюме, помни:☝ каждая компания ищет лояльных и замотивированных работников, которые не просто проводят время в офисе с девяти до шести, а заинтересованы в развитии бизнеса, хотят работать именно здесь.

Для сравнения приводим примеры удачного письма и неудачного

#карьера #работа #лидерство #коучинг #образование #онлайнкурсы #мотивация #успех #работа #стажировка #talentedme #akulahack #бизнес #лидер #развитие"
340,150,1455527822,3,1,0,"Сегодня понедельник, многие подвержены стрессу и даже депрессии, ведь выходные позади, а рабочая неделя только началась. 😒Можно использовать простые, доступные всем методы восстановления душевного равновесия, воздействуя на наш организм физиологически.💪

Итак, что же надо сделать, чтобы улучшить настроение?
Самое простое — подвигаться.💃 Достаточно длительная мышечная нагрузка заметно улучшает настроение. При беге или интенсивной ходьбе в нашем мозге выделяются вещества, которые называются эндогенными опиатами и эндоканнабиноидами. Эти вещества действуют на наш мозг так же, как и те, что добывают из растений — из опийного мака и конопли соответственно. 

Другой метод избавления от хандры значительно доступнее ленивому человеку — это груминг, ритмическое раздражение кожи. Каждая женщина знает, что расчесывать волосы — не только полезно для них, но и вообще приятное занятие. Кстати, озадаченный мужчина чешет в затылке — это тоже груминг, направленный на восстановление душевного равновесия.

Поэтому на обеденном перерыве активно походите и расчешите волосы. 💆😉 

#карьера #работа #лидерство #коучинг #образование #онлайнкурсы #мотивация #успех #работа #стажировка #talentedme #akulahack #бизнес #лидер #развитие"
341,148,1455520510,1,1,0,"Как сделать 2016-й лучшим годом твоей жизни?👍Ты готов к личному прорыву? TalentЕdme предлагает 21 день работы над собой и своими целями!💪

Бодрое начало года изменит тебя и твою жизнь в лучшую сторону. Хватить думать, что что-то не получается, и откладывать дела на потом. Воспользуйся новыми возможностями, чтобы построить жизнь, о которой мечтаешь. Поймай свой шанс достичь большего!🏆

Что ты сделаешь с этой программой онлайн коучинга:
- пропишешь свои цели;
- найдешь мотивацию для достижения лучшего результата;
- структурируешь свою жизнь;
- создашь личный бренд;
- исполнишь мечты.

21 день курса это:
1 вебинар в неделю;
2 прочитанных книги;
3 домашних задания в неделю;
4 off -line сессии с коучем;
+ бонус - 5 самых активных участников получат личную 1,5 часовую коуч сессию.

Купить билет можно тут 👇https://smartcompas.timepad.ru/widget/vk_iframe/event_list3/widget=12639/"
342,146,1455441011,0,0,0,"Команда Talentedme вас с Днём всех влюбленных! ❤Любите друга друга и вместе развивайтесь👌

#карьера #работа #лидерство #коучинг #образование #онлайнкурсы #мотивация #успех #работа #стажировка #talentedme #akulahack #бизнес #лидер #развитие #деньвлюбленных #14февраля #valentine'sday"
343,144,1455300630,0,0,0,"Если ты сейчас пишешь сопроводительное письмо или только собираешься, то сразу же отставь в сторону унылые и неубедительные фразы!😑 К таким относятся: ""с огромной радостью стал бы частью вашей компании"", ""С огромной честью"" и т. д . Эйчар каждый день читает несметное количество жутко похожих друг на друга сопроводительных писем.😬 Как правильно тогда писать? Даём рекомендации. ☝
 
1. Начни своё письмо восторженно 
Да, зачастую работодатель хочет видеть любовь сотрудника к своему делу.Начни своё письмо, к примеру так: С 10 лет я бесплатно консультировал своих родных и друзей в вопросах стиля и внешнего вида, но с некоторых пор пришел к выводу, что неплохо было бы получать за это деньги. Вот почему я был счастлив найти вакансию персонального стилиста в N 
 
2.Начни с выражения заинтересованности компанией 
Только не перегибай с лестью и напиши так: 
14/ Хотя я с удовольствием работаю менеджером по маркетингу в N., однако, наткнувшись на вакансию PR-директора в N., я остановился и задумался. Я внимательно наблюдал за N. в течение многих лет, меня всегда впечатляло то, как компания относится к своим клиентам, сотрудникам и бизнес-сообществу в целом 
 
3. Начни с описания личных качеств и достижений 
Это один из способов привлечь внимание работодателя. Начните сопроводительное письмо со слов: "" Все последние 10 лет я строил свою карьеру по одному простому принципу: работать умнее. Я отслеживаю неэффективные схемы работы, корректирую их и тем самым повышаю производительность всех, кто находится рядом со мной. В результате я получил три повышения в своей компании и теперь я уверен, что справлюсь с обязанностями аналитика N.."" 
 
Удача в поиске работы тебе обязательно улыбнётся!"
